unix_time_ns,sequence,motor,speed_rad_s,speed_rpm,torque_nm,abs_speed_rpm,abs_torque_nm,q_rad,temp_case_c,temp_winding_c,motor_state
1782790655380067889,0,m06,-0.022284114733338356,-0.21279762073426398,0.11186079680919647,0.21279762073426398,0.11186079680919647,0.048652756959199905,39,38,0
1782790655430577383,1,m06,-0.010284976102411747,-0.09821428717685071,0.11186079680919647,0.09821428717685071,0.11186079680919647,0.048639364540576935,39,38,0
1782790655481479523,2,m06,-0.0068566505797207355,-0.0654761899689879,0.1677911877632141,0.0654761899689879,0.1677911877632141,0.048666149377822876,39,38,0
1782790655531956573,3,m06,0.015427465550601482,0.1473214441054893,0.11186079680919647,0.1473214441054893,0.11186079680919647,0.048666149377822876,39,38,0
1782790655582278035,4,m06,0.0,0.0,0.1677911877632141,0.0,0.1677911877632141,0.048639364540576935,39,38,0
1782790655633209911,5,m06,-0.011999139562249184,-0.11458334245088873,0.1677911877632141,0.11458334245088873,0.1677911877632141,0.048652756959199905,39,38,0
1782790655683910402,6,m06,0.020569952204823494,0.19642857435370142,0.11186079680919647,0.19642857435370142,0.11186079680919647,0.048652756959199905,39,38,0
1782790655734141082,7,m06,0.010284976102411747,0.09821428717685071,0.11186079680919647,0.09821428717685071,0.11186079680919647,0.048652756959199905,39,38,0
1782790655784862780,8,m06,0.015427465550601482,0.1473214441054893,0.11186079680919647,0.1473214441054893,0.11186079680919647,0.048652756959199905,39,38,0
1782790655835839388,9,m06,0.01714162714779377,0.16369048159257635,0.1677911877632141,0.16369048159257635,0.1677911877632141,0.048652756959199905,39,38,0
1782790655886576404,10,m06,0.0017141626449301839,0.016369047492246974,0.11186079680919647,0.016369047492246974,0.11186079680919647,0.048639364540576935,39,38,0
1782790655937629491,11,m06,-0.008570813573896885,-0.08184524079628817,0.1677911877632141,0.08184524079628817,0.1677911877632141,0.048625972121953964,39,38,0
1782790655988321788,12,m06,0.0051424880512058735,0.049107143588425356,0.11186079680919647,0.049107143588425356,0.11186079680919647,0.048652756959199905,39,38,0
1782790656039345042,13,m06,0.011999139562249184,0.11458334245088873,0.11186079680919647,0.11458334245088873,0.11186079680919647,0.048652756959199905,39,38,0
