unix_time_ns,sequence,motor,speed_rad_s,speed_rpm,torque_nm,abs_speed_rpm,abs_torque_nm,q_rad,temp_case_c,temp_winding_c,motor_state
1782790655380067889,0,m11,-0.012647389434278011,-0.12077367274041333,-0.10566619783639908,0.12077367274041333,0.10566619783639908,0.03396932780742645,45,44,0
1782790655430577383,1,m11,-0.011704407632350922,-0.1117688598390694,-0.10566619783639908,0.1117688598390694,0.10566619783639908,0.03396947309374809,45,44,0
1782790655481479523,2,m11,0.0054873195476830006,0.05240004182031197,-0.10566619783639908,0.05240004182031197,0.10566619783639908,0.03395504131913185,45,44,0
1782790655531956573,3,m11,0.0,0.0,-0.10566619783639908,0.0,0.10566619783639908,0.03395526483654976,45,44,0
1782790655582278035,4,m11,-0.014334353618323803,-0.13688299406300575,-0.051947981119155884,0.13688299406300575,0.051947981119155884,0.03396229445934296,45,44,0
1782790655633209911,5,m11,-0.009889515116810799,-0.09443791293734768,-0.10566619783639908,0.09443791293734768,0.10566619783639908,0.03395526483654976,45,44,0
1782790655683910402,6,m11,-0.01453335303813219,-0.1387832985431012,-0.10566619783639908,0.1387832985431012,0.10566619783639908,0.03394811972975731,45,44,0
1782790655734141082,7,m11,0.0054873195476830006,0.05240004182031197,-0.10566619783639908,0.05240004182031197,0.10566619783639908,0.03396229445934296,45,44,0
1782790655784862780,8,m11,-0.017205940559506416,-0.16430462943544666,-0.10566619783639908,0.16430462943544666,0.10566619783639908,0.03395526483654976,45,44,0
1782790655835839388,9,m11,-0.004459052346646786,-0.042580813348461095,-0.10566619783639908,0.042580813348461095,0.10566619783639908,0.033962182700634,45,44,0
1782790655886576404,10,m11,0.008103051222860813,0.07737843937470755,-0.10566619783639908,0.07737843937470755,0.10566619783639908,0.033948007971048355,45,44,0
1782790655937629491,11,m11,-0.008202550932765007,-0.07832859161475526,-0.10566619783639908,0.07832859161475526,0.10566619783639908,0.033962182700634,45,44,0
1782790655988321788,12,m11,-0.013505085371434689,-0.12896406562451257,-0.10566619783639908,0.12896406562451257,0.10566619783639908,0.03394811972975731,45,44,0
1782790656039345042,13,m11,-0.006316587328910828,-0.0603189658120674,-0.10566619783639908,0.0603189658120674,0.10566619783639908,0.033955153077840805,45,44,0
1782790656090175418,14,m11,-0.005430462770164013,-0.05185709958888659,-0.051947981119155884,0.05185709958888659,0.051947981119155884,0.03394811972975731,45,44,0
1782790656141020819,15,m11,-0.0027010170742869377,-0.025792813124902517,-0.10566619783639908,0.025792813124902517,0.10566619783639908,0.03396932780742645,45,44,0
1782790656191741166,16,m11,0.004572766367346048,0.043666702258049604,-0.051947981119155884,0.043666702258049604,0.051947981119155884,0.03396229445934296,45,44,0
1782790656242195721,17,m11,-0.0009003390441648662,-0.008597604560248244,-0.10566619783639908,0.008597604560248244,0.10566619783639908,0.03396229445934296,45,44,0
1782790656292817500,18,m11,0.007316426374018192,0.06986672539157446,-0.10566619783639908,0.06986672539157446,0.10566619783639908,0.03394811972975731,45,44,0
1782790656343708778,19,m11,-0.0026299457531422377,-0.02511413200056748,-0.10566619783639908,0.02511413200056748,0.10566619783639908,0.03395526483654976,45,44,0
1782790656394679004,20,m11,-0.017205940559506416,-0.16430462943544666,-0.10566619783639908,0.16430462943544666,0.10566619783639908,0.033948007971048355,45,44,0
1782790656445209376,21,m11,-0.00640187319368124,-0.06113338582931209,-0.10566619783639908,0.06113338582931209,0.10566619783639908,0.03395504131913185,45,44,0
1782790656495261586,22,m11,-0.006345015950500965,-0.060590439151148964,-0.10566619783639908,0.060590439151148964,0.10566619783639908,0.03394097834825516,45,44,0
1782790656545973425,23,m11,0.007387497462332249,0.07054540429254062,-0.053718216717243195,0.07054540429254062,0.053718216717243195,0.033969584852457047,45,44,0
1782790656595981312,24,m11,-0.014519138261675835,-0.13864755742682267,-0.10566619783639908,0.13864755742682267,0.10566619783639908,0.03394811972975731,45,44,0
1782790656646935934,25,m11,0.009017604403197765,0.08611177893696992,-0.10566619783639908,0.08611177893696992,0.10566619783639908,0.03396932780742645,45,44,0
1782790656696984341,26,m11,-0.006387658417224884,-0.060997644713033566,-0.10566619783639908,0.060997644713033566,0.10566619783639908,0.03395504131913185,45,44,0
1782790656747018125,27,m11,0.0028147310949862003,0.02687870203449102,-0.10566619783639908,0.02687870203449102,0.10566619783639908,0.03394811972975731,45,44,0
1782790656797673899,28,m11,0.015376834198832512,0.14683795031092192,-0.10566619783639908,0.14683795031092192,0.10566619783639908,0.03397635743021965,45,44,0
1782790656847775011,29,m11,-0.0008576962864026427,-0.008190396219152555,-0.053718216717243195,0.008190396219152555,0.053718216717243195,0.03396229445934296,45,44,0
1782790656898677840,30,m11,-0.006359230261296034,-0.060726175820689746,-0.10566619783639908,0.060726175820689746,0.10566619783639908,0.033955153077840805,45,44,0
1782790656949413428,31,m11,-0.005473105702549219,-0.05226430959750893,-0.10566619783639908,0.05226430959750893,0.10566619783639908,0.033962182700634,45,44,0
1782790657000367728,32,m11,-0.005402034148573875,-0.05158562624980503,-0.10566619783639908,0.05158562624980503,0.10566619783639908,0.033969584852457047,45,44,0
1782790657050953800,33,m11,0.0017438208451494575,0.016652262442333365,-0.10566619783639908,0.016652262442333365,0.10566619783639908,0.03395526483654976,45,44,0
1782790657101041874,34,m11,-0.018963977694511414,-0.1810926474459562,-0.051947981119155884,0.1810926474459562,0.051947981119155884,0.03395526483654976,45,44,0
1782790657151048592,35,m11,0.0027010170742869377,0.025792813124902517,0.0,0.025792813124902517,0.0,0.03396932780742645,45,44,0
1782790657201820106,36,m11,0.0035729273222386837,0.03411894267854255,-0.10566619783639908,0.03411894267854255,0.10566619783639908,0.033983536064624786,45,44,0
1782790657252766835,37,m11,0.0018006780883297324,0.017195209120496487,-0.10566619783639908,0.017195209120496487,0.10566619783639908,0.03396932780742645,45,44,0
1782790657303772587,38,m11,-0.007131640799343586,-0.06810215313428206,-0.10566619783639908,0.06810215313428206,0.10566619783639908,0.03396229445934296,45,44,0
1782790657354350321,39,m11,0.0054873195476830006,0.05240004182031197,-0.10566619783639908,0.05240004182031197,0.10566619783639908,0.03398364782333374,45,44,0
1782790657404747545,40,m11,-0.00723114050924778,-0.06905230537432977,-0.10566619783639908,0.06905230537432977,0.10566619783639908,0.033955153077840805,45,44,0
1782790657455246105,41,m11,-0.0027152313850820065,-0.025928549794443295,-0.10566619783639908,0.025928549794443295,0.10566619783639908,0.03395526483654976,45,44,0
1782790657506279804,42,m11,-0.005444676615297794,-0.05199283181168963,-0.10566619783639908,0.05199283181168963,0.10566619783639908,0.03396229445934296,45,44,0
1782790657557267052,43,m11,-0.0027436597738415003,-0.026200020910155986,-0.10566619783639908,0.026200020910155986,0.10566619783639908,0.03397635743021965,45,44,0
1782790657607891542,44,m11,0.0027010170742869377,0.025792813124902517,-0.051947981119155884,0.025792813124902517,0.051947981119155884,0.03394811972975731,45,44,0
1782790657658938890,45,m11,-0.009017604403197765,-0.08611177893696992,-0.10566619783639908,0.08611177893696992,0.10566619783639908,0.03396932780742645,45,44,0
1782790657709581249,46,m11,-0.009060246869921684,-0.08651898449885452,-0.10566619783639908,0.08651898449885452,0.10566619783639908,0.033955153077840805,45,44,0
1782790657759722074,47,m11,0.0027010170742869377,0.025792813124902517,-0.10566619783639908,0.025792813124902517,0.10566619783639908,0.03396932780742645,45,44,0
1782790657810622870,48,m11,-0.009102890267968178,-0.0869261989542146,-0.10566619783639908,0.0869261989542146,0.10566619783639908,0.033955153077840805,45,44,0
1782790657861458622,49,m11,0.002757874084636569,0.026335757579696768,-0.10566619783639908,0.026335757579696768,0.10566619783639908,0.03398364782333374,45,44,0
1782790657912393672,50,m11,-0.014632852748036385,-0.13973345078314892,-0.10566619783639908,0.13973345078314892,0.10566619783639908,0.033948007971048355,45,44,0
1782790657962428339,51,m11,-0.01080406829714775,-0.10317125249961007,-0.10566619783639908,0.10317125249961007,0.10566619783639908,0.033962182700634,45,44,0
1782790658013179320,52,m11,0.005330963060259819,0.05090694734883887,-0.10566619783639908,0.05090694734883887,0.10566619783639908,0.033948007971048355,45,44,0
1782790658064019291,53,m11,0.004530123434960842,0.04325949224942726,-0.10566619783639908,0.04325949224942726,0.10566619783639908,0.03397635743021965,45,44,0
1782790658114066147,54,m11,0.010045872069895267,0.09593101185555854,-0.10566619783639908,0.09593101185555854,0.10566619783639908,0.033983536064624786,45,44,0
1782790658164629301,55,m11,0.012604746967554092,0.12036646717852872,-0.10566619783639908,0.12036646717852872,0.10566619783639908,0.033955153077840805,45,44,0
1782790658214983150,56,m11,0.006302373483777046,0.06018323358926436,-0.10566619783639908,0.06018323358926436,0.10566619783639908,0.03396229445934296,45,44,0
1782790658265632448,57,m11,-0.005402034148573875,-0.05158562624980503,-0.10566619783639908,0.05158562624980503,0.10566619783639908,0.03395526483654976,45,44,0
1782790658315694181,58,m11,-0.008103051222860813,-0.07737843937470755,-0.051947981119155884,0.07737843937470755,0.051947981119155884,0.033955153077840805,45,44,0
1782790658366549595,59,m11,-0.005316748283803463,-0.050771206232560345,-0.051947981119155884,0.050771206232560345,0.051947981119155884,0.033976614475250244,45,44,0
1782790658417140944,60,m11,0.014547566883265972,0.13891903076590423,-0.10566619783639908,0.13891903076590423,0.10566619783639908,0.03396207466721535,45,44,0
1782790658467444408,61,m11,0.004515909589827061,0.04312376002662422,-0.10566619783639908,0.04312376002662422,0.10566619783639908,0.033955153077840805,45,44,0
1782790658518106111,62,m11,-0.009216603823006153,-0.08801208341706536,-0.10566619783639908,0.08801208341706536,0.10566619783639908,0.03396932780742645,45,44,0
1782790658568165193,63,m11,0.004586980678141117,0.043802438927590386,-0.051947981119155884,0.043802438927590386,0.051947981119155884,0.03396932780742645,45,44,0
1782790658619029698,64,m11,0.0062455167062580585,0.05964029135783898,0.0,0.05964029135783898,0.0,0.033962182700634,45,44,0
1782790658669166523,65,m11,-0.0017580353887751698,-0.016788001335243018,-0.10566619783639908,0.016788001335243018,0.10566619783639908,0.033955153077840805,45,44,0
1782790658719999651,66,m11,-0.006302373483777046,-0.06018323358926436,-0.10566619783639908,0.06018323358926436,0.10566619783639908,0.033962443470954895,45,44,0
1782790658770441062,67,m11,-0.010060086846351624,-0.09606675297183706,-0.053718216717243195,0.09606675297183706,0.053718216717243195,0.033962443470954895,45,44,0
1782790658820594192,68,m11,-0.005430462770164013,-0.05185709958888659,-0.10566619783639908,0.05185709958888659,0.10566619783639908,0.03396229445934296,45,44,0
1782790658871015850,69,m11,-0.012661603279411793,-0.12090940496321637,-0.10566619783639908,0.12090940496321637,0.10566619783639908,0.03395526483654976,45,44,0
1782790658921260310,70,m11,-0.016291387379169464,-0.1555712898731843,-0.10566619783639908,0.1555712898731843,0.10566619783639908,0.03394811972975731,45,44,0
1782790658971339512,71,m11,-0.004430623725056648,-0.04230934000937953,-0.10566619783639908,0.04230934000937953,0.10566619783639908,0.03396947309374809,45,44,0
1782790659021977732,72,m11,0.010846711695194244,0.10357846695497014,-0.10566619783639908,0.10357846695497014,0.10566619783639908,0.033983536064624786,45,44,0
1782790659072131200,73,m11,-0.0054873195476830006,-0.05240004182031197,-0.10566619783639908,0.05240004182031197,0.10566619783639908,0.03396229445934296,45,44,0
1782790659123234599,74,m11,0.004544337745755911,0.04339522891896804,-0.053718216717243195,0.04339522891896804,0.053718216717243195,0.033990681171417236,45,44,0
1782790659173742809,75,m11,-0.005430462770164013,-0.05185709958888659,-0.10566619783639908,0.05185709958888659,0.10566619783639908,0.03395526483654976,45,44,0
1782790659223797777,76,m11,-0.012718460522592068,-0.12145235164137949,-0.053718216717243195,0.12145235164137949,0.053718216717243195,0.03396229445934296,45,44,0
1782790659274582561,77,m11,-0.011832335963845253,-0.11299048541819867,-0.10566619783639908,0.11299048541819867,0.10566619783639908,0.03396229445934296,45,44,0
1782790659324600530,78,m11,-0.007103211712092161,-0.06783067534846275,-0.053718216717243195,0.06783067534846275,0.053718216717243195,0.033969584852457047,45,44,0
1782790659375327647,79,m11,-0.008259408175945282,-0.07887153829291839,-0.10566619783639908,0.07887153829291839,0.10566619783639908,0.033948007971048355,45,44,0
1782790659426237500,80,m11,0.001772249466739595,0.016923735781414928,-0.10566619783639908,0.016923735781414928,0.10566619783639908,0.03397635743021965,45,44,0
1782790659477267273,81,m11,-0.004515909589827061,-0.04312376002662422,-0.10566619783639908,0.04312376002662422,0.10566619783639908,0.03397635743021965,45,44,0
1782790659528261090,82,m11,-0.012604746967554092,-0.12036646717852872,-0.10566619783639908,0.12036646717852872,0.10566619783639908,0.03395526483654976,45,44,0
1782790659579140918,83,m11,-0.0035729273222386837,-0.03411894267854255,-0.10566619783639908,0.03411894267854255,0.10566619783639908,0.03396947309374809,45,44,0
1782790659629968633,84,m11,-0.006316587328910828,-0.0603189658120674,-0.10566619783639908,0.0603189658120674,0.10566619783639908,0.033976614475250244,45,44,0
1782790659680824134,85,m11,-0.012661603279411793,-0.12090940496321637,-0.10566619783639908,0.12090940496321637,0.10566619783639908,0.033955153077840805,45,44,0
1782790659731386195,86,m11,0.007188498042523861,0.06864509981244517,-0.053718216717243195,0.06864509981244517,0.053718216717243195,0.033997710794210434,45,44,0
1782790659782435568,87,m11,0.009903729893267155,0.09457365405362621,-0.10566619783639908,0.09457365405362621,0.10566619783639908,0.03397650644183159,45,44,0
1782790659833371849,88,m11,-0.008188336156308651,-0.07819285049847675,-0.10566619783639908,0.07819285049847675,0.10566619783639908,0.03394811972975731,45,44,0
1782790659883442962,89,m11,-0.0017864636611193419,-0.017059471339271274,-0.10566619783639908,0.017059471339271274,0.10566619783639908,0.03399782255291939,45,44,0
1782790659933498056,90,m11,-0.0008719104225747287,-0.008326131221166683,-0.10566619783639908,0.008326131221166683,0.10566619783639908,0.03395526483654976,45,44,0
1782790659984232370,91,m11,-0.007216926664113998,-0.06891657315152673,-0.10566619783639908,0.06891657315152673,0.10566619783639908,0.033983536064624786,45,44,0
