unix_time_ns,sequence,motor,speed_rad_s,speed_rpm,torque_nm,abs_speed_rpm,abs_torque_nm,q_rad,temp_case_c,temp_winding_c,motor_state
1782790655380067889,0,m24,-0.02454369328916073,-0.23437500652207857,0.0625,0.23437500652207857,0.0625,0.6375727653503418,50,49,0
1782790655430577383,1,m24,0.00920388475060463,0.08789062522241059,0.0625,0.08789062522241059,0.0625,0.6375847458839417,50,49,0
1782790655481479523,2,m24,-0.01840776950120926,-0.17578125044482118,0.0625,0.17578125044482118,0.0625,0.6375727653503418,50,49,0
1782790655531956573,3,m24,-0.010737866163253784,-0.10253906868846269,0.0625,0.10253906868846269,0.0625,0.6375967264175415,50,49,0
1782790655582278035,4,m24,0.0,0.0,0.0625,0.0,0.0625,0.6376087069511414,50,49,0
1782790655633209911,5,m24,0.003067961661145091,0.02929687581525982,0.0625,0.02929687581525982,0.0625,0.6375607848167419,50,49,0
1782790655683910402,6,m24,-0.012271846644580364,-0.11718750326103929,0.0625,0.11718750326103929,0.0625,0.6375727653503418,50,49,0
1782790655734141082,7,m24,-0.016873789951205254,-0.16113282476572008,0.0625,0.16113282476572008,0.0625,0.6375727653503418,50,49,0
1782790655784862780,8,m24,-0.0015339808305725455,-0.01464843790762991,0.0625,0.01464843790762991,0.0625,0.6375607848167419,50,49,0
1782790655835839388,9,m24,-0.0076699042692780495,-0.07324219064983399,0.0625,0.07324219064983399,0.0625,0.6375607848167419,50,49,0
1782790655886576404,10,m24,-0.012271846644580364,-0.11718750326103929,0.0625,0.11718750326103929,0.0625,0.6375488042831421,50,49,0
1782790655937629491,11,m24,0.029145635664463043,0.27832031913328387,0.0625,0.27832031913328387,0.0625,0.6375847458839417,50,49,0
1782790655988321788,12,m24,-0.02147573232650757,-0.20507813737692537,0.0625,0.20507813737692537,0.0625,0.6375727653503418,50,49,0
1782790656039345042,13,m24,0.01840776950120926,0.17578125044482118,0.0625,0.17578125044482118,0.0625,0.6375967264175415,50,49,0
1782790656090175418,14,m24,-0.006135923322290182,-0.05859375163051964,0.0625,0.05859375163051964,0.0625,0.6375488042831421,50,49,0
1782790656141020819,15,m24,0.0015339808305725455,0.01464843790762991,0.0625,0.01464843790762991,0.0625,0.6375607848167419,50,49,0
1782790656191741166,16,m24,0.0,0.0,0.0625,0.0,0.0625,0.6376087069511414,50,49,0
1782790656242195721,17,m24,-0.00920388475060463,-0.08789062522241059,0.0625,0.08789062522241059,0.0625,0.6375488042831421,50,49,0
1782790656292817500,18,m24,-0.016873789951205254,-0.16113282476572008,0.0625,0.16113282476572008,0.0625,0.6375607848167419,50,49,0
1782790656343708778,19,m24,0.006135923322290182,0.05859375163051964,0.0625,0.05859375163051964,0.0625,0.6375607848167419,50,49,0
1782790656394679004,20,m24,0.004601942375302315,0.043945312611205295,0.0625,0.043945312611205295,0.0625,0.6376087069511414,50,49,0
1782790656445209376,21,m24,-0.003067961661145091,-0.02929687581525982,0.0625,0.02929687581525982,0.0625,0.6375967264175415,50,49,0
1782790656495261586,22,m24,0.003067961661145091,0.02929687581525982,0.0625,0.02929687581525982,0.0625,0.6375967264175415,50,49,0
1782790656545973425,23,m24,-0.006135923322290182,-0.05859375163051964,0.0625,0.05859375163051964,0.0625,0.6375847458839417,50,49,0
1782790656595981312,24,m24,0.012271846644580364,0.11718750326103929,0.0625,0.11718750326103929,0.0625,0.6375847458839417,50,49,0
1782790656646935934,25,m24,0.0,0.0,0.0625,0.0,0.0625,0.6375847458839417,50,49,0
1782790656696984341,26,m24,0.019941750913858414,0.19042969391087328,0.0625,0.19042969391087328,0.0625,0.6375847458839417,50,49,0
1782790656747018125,27,m24,-0.013805828057229519,-0.13183594672709137,0.0625,0.13183594672709137,0.0625,0.6375847458839417,50,49,0
1782790656797673899,28,m24,0.02147573232650757,0.20507813737692537,0.0625,0.20507813737692537,0.0625,0.6375847458839417,50,49,0
1782790656847775011,29,m24,0.006135923322290182,0.05859375163051964,0.0625,0.05859375163051964,0.0625,0.6376087069511414,50,49,0
1782790656898677840,30,m24,0.003067961661145091,0.02929687581525982,0.0625,0.02929687581525982,0.0625,0.6375847458839417,50,49,0
1782790656949413428,31,m24,0.0076699042692780495,0.07324219064983399,0.0625,0.07324219064983399,0.0625,0.6376087069511414,50,49,0
1782790657000367728,32,m24,0.0,0.0,0.0625,0.0,0.0625,0.6376087069511414,50,49,0
