unix_time_ns,sequence,motor,speed_rad_s,speed_rpm,torque_nm,abs_speed_rpm,abs_torque_nm,q_rad,temp_case_c,temp_winding_c,motor_state
1782790655380067889,0,m18,-0.012271846644580364,-0.11718750326103929,-0.0625,0.11718750326103929,0.0625,1.4408154487609863,47,46,0
1782790655430577383,1,m18,0.0,0.0,0.0,0.0,0.0,1.440827488899231,47,46,0
1782790655481479523,2,m18,0.004601942375302315,0.043945312611205295,-0.0625,0.043945312611205295,0.0625,1.440827488899231,47,46,0
1782790655531956573,3,m18,-0.0076699042692780495,-0.07324219064983399,-0.0625,0.07324219064983399,0.0625,1.440839409828186,47,46,0
1782790655582278035,4,m18,0.010737866163253784,0.10253906868846269,0.0,0.10253906868846269,0.0,1.4408514499664307,47,46,0
1782790655633209911,5,m18,-0.0076699042692780495,-0.07324219064983399,-0.0625,0.07324219064983399,0.0625,1.440827488899231,47,46,0
1782790655683910402,6,m18,-0.0015339808305725455,-0.01464843790762991,-0.0625,0.01464843790762991,0.0625,1.440839409828186,47,46,0
1782790655734141082,7,m18,-0.0076699042692780495,-0.07324219064983399,-0.0625,0.07324219064983399,0.0625,1.440839409828186,47,46,0
1782790655784862780,8,m18,-0.0015339808305725455,-0.01464843790762991,-0.0625,0.01464843790762991,0.0625,1.4408154487609863,47,46,0
1782790655835839388,9,m18,-0.0076699042692780495,-0.07324219064983399,-0.0625,0.07324219064983399,0.0625,1.440839409828186,47,46,0
1782790655886576404,10,m18,-0.006135923322290182,-0.05859375163051964,-0.0625,0.05859375163051964,0.0625,1.440827488899231,47,46,0
1782790655937629491,11,m18,0.0076699042692780495,0.07324219064983399,-0.0625,0.07324219064983399,0.0625,1.4408514499664307,47,46,0
1782790655988321788,12,m18,0.0,0.0,-0.0625,0.0,0.0625,1.440839409828186,47,46,0
1782790656039345042,13,m18,-0.0015339808305725455,-0.01464843790762991,-0.0625,0.01464843790762991,0.0625,1.4408154487609863,47,46,0
1782790656090175418,14,m18,0.004601942375302315,0.043945312611205295,0.0,0.043945312611205295,0.0,1.440827488899231,47,46,0
1782790656141020819,15,m18,-0.01840776950120926,-0.17578125044482118,-0.0625,0.17578125044482118,0.0625,1.440827488899231,47,46,0
1782790656191741166,16,m18,-0.006135923322290182,-0.05859375163051964,-0.0625,0.05859375163051964,0.0625,1.4408154487609863,47,46,0
1782790656242195721,17,m18,0.0015339808305725455,0.01464843790762991,-0.0625,0.01464843790762991,0.0625,1.440839409828186,47,46,0
1782790656292817500,18,m18,-0.00920388475060463,-0.08789062522241059,-0.0625,0.08789062522241059,0.0625,1.440827488899231,47,46,0
1782790656343708778,19,m18,0.0,0.0,-0.0625,0.0,0.0625,1.440839409828186,47,46,0
1782790656394679004,20,m18,0.006135923322290182,0.05859375163051964,-0.0625,0.05859375163051964,0.0625,1.4408514499664307,47,46,0
1782790656445209376,21,m18,0.0015339808305725455,0.01464843790762991,-0.0625,0.01464843790762991,0.0625,1.440827488899231,47,46,0
1782790656495261586,22,m18,0.0,0.0,-0.0625,0.0,0.0625,1.440839409828186,47,46,0
1782790656545973425,23,m18,-0.0015339808305725455,-0.01464843790762991,-0.0625,0.01464843790762991,0.0625,1.440839409828186,47,46,0
1782790656595981312,24,m18,-0.010737866163253784,-0.10253906868846269,-0.0625,0.10253906868846269,0.0625,1.440839409828186,47,46,0
1782790656646935934,25,m18,-0.004601942375302315,-0.043945312611205295,-0.0625,0.043945312611205295,0.0625,1.4408514499664307,47,46,0
1782790656696984341,26,m18,0.0,0.0,-0.0625,0.0,0.0625,1.4408514499664307,47,46,0
1782790656747018125,27,m18,-0.006135923322290182,-0.05859375163051964,-0.0625,0.05859375163051964,0.0625,1.4408514499664307,47,46,0
1782790656797673899,28,m18,-0.0076699042692780495,-0.07324219064983399,-0.0625,0.07324219064983399,0.0625,1.4408514499664307,47,46,0
1782790656847775011,29,m18,-0.00920388475060463,-0.08789062522241059,-0.0625,0.08789062522241059,0.0625,1.4408514499664307,47,46,0
1782790656898677840,30,m18,-0.0076699042692780495,-0.07324219064983399,-0.0625,0.07324219064983399,0.0625,1.4408514499664307,47,46,0
1782790656949413428,31,m18,0.004601942375302315,0.043945312611205295,-0.0625,0.043945312611205295,0.0625,1.4408514499664307,47,46,0
1782790657000367728,32,m18,-0.004601942375302315,-0.043945312611205295,-0.0625,0.043945312611205295,0.0625,1.440839409828186,47,46,0
1782790657050953800,33,m18,-0.023009711876511574,-0.21972656305602647,-0.0625,0.21972656305602647,0.0625,1.4408154487609863,47,46,0
1782790657101041874,34,m18,0.016873789951205254,0.16113282476572008,-0.0625,0.16113282476572008,0.0625,1.4408514499664307,47,46,0
1782790657151048592,35,m18,-0.01840776950120926,-0.17578125044482118,-0.0625,0.17578125044482118,0.0625,1.440827488899231,47,46,0
1782790657201820106,36,m18,0.0076699042692780495,0.07324219064983399,-0.0625,0.07324219064983399,0.0625,1.440839409828186,47,46,0
1782790657252766835,37,m18,0.003067961661145091,0.02929687581525982,-0.0625,0.02929687581525982,0.0625,1.440827488899231,47,46,0
1782790657303772587,38,m18,0.004601942375302315,0.043945312611205295,-0.0625,0.043945312611205295,0.0625,1.4408514499664307,47,46,0
1782790657354350321,39,m18,0.003067961661145091,0.02929687581525982,-0.0625,0.02929687581525982,0.0625,1.4408514499664307,47,46,0
1782790657404747545,40,m18,0.0,0.0,-0.0625,0.0,0.0625,1.440827488899231,47,46,0
1782790657455246105,41,m18,-0.012271846644580364,-0.11718750326103929,-0.0625,0.11718750326103929,0.0625,1.4408514499664307,47,46,0
